account_id,customer_id,product_id,location_id,open_date_id,close_date_id,account_status,current_balance,credit_limit,original_amount,relationship_manager_id,overdraft_limit,last_activity_date
388,120,5,44,20231124,,Active,110882.54,,,20,,2023-12-26
389,120,10,33,20230201,20230524.0,Closed,0.0,,,63,,2023-11-29
390,121,1,38,20231002,,Active,27614.87,,,28,500.0,2023-11-05
391,121,5,42,20231011,,Active,116763.39,,,19,,2023-11-13
392,122,1,40,20220116,,Active,42814.46,,,69,500.0,2023-07-13
393,122,3,7,20230414,,Active,121182.47,,,53,,2023-08-18
394,122,5,34,20200208,,Active,20368.02,,,10,,2021-06-04
395,123,1,33,20220127,,Active,497.42,,,5,500.0,2022-12-15
396,123,7,21,20210303,,Active,11018.32,,24396.84,96,,2022-03-06
397,123,9,6,20220104,,Active,23406.03,152874.23,,43,,2022-06-04
398,124,1,7,20211206,,Active,8485.96,,,52,500.0,2022-08-04
399,124,10,22,20201118,,Active,0.0,,,96,,2021-02-05
400,125,1,40,20200404,,Active,10390.73,,,99,500.0,2020-11-29
401,125,9,8,20220802,,Active,78348.59,275217.69,,31,,2023-05-12
402,126,1,23,20231012,,Active,39192.62,,,44,500.0,2023-12-29
403,126,9,24,20221016,,Active,60946.46,288112.97,,9,,2023-09-19
404,126,8,28,20210930,,Active,403334.34,,718675.42,97,,2023-10-04
405,127,1,11,20200427,,Active,5574.62,,,61,500.0,2021-10-30
406,127,7,13,20220415,,Active,10470.91,,19837.22,53,,2023-10-24
407,127,3,48,20180123,,Active,19507.36,,,25,,2018-01-25
408,127,5,22,20230729,,Active,47620.42,,,4,,2023-08-24
409,128,1,20,20230924,,Active,35709.01,,,76,500.0,2023-12-25
410,128,6,29,20211221,,Active,16821.07,25000.0,,42,,2022-09-10
411,129,1,17,20230328,,Active,15297.88,,,69,500.0,2023-04-02
412,129,6,32,20220721,,Active,8897.12,15000.0,,28,,2022-10-28
413,129,8,49,20221222,,Active,443199.94,,757724.82,17,,2023-08-05
414,130,1,50,20211015,,Active,2095.3,,,45,500.0,2023-09-13
415,130,7,14,20210909,20230105.0,Closed,14755.89,,39628.74,40,,2021-11-27
416,130,9,46,20220311,,Active,3901.69,144811.24,,85,,2023-05-21
417,130,5,40,20220101,,Active,138968.57,,,73,,2023-05-17
418,131,1,6,20190819,,Active,44240.83,,,30,500.0,2021-03-27
419,131,5,48,20171022,,Active,33902.87,,,31,,2021-07-13
420,131,9,50,20230308,,Active,62528.88,179658.48,,82,,2023-11-10
421,131,8,28,20210217,,Active,576528.24,,1063919.53,48,,2023-08-19
422,131,4,9,20220503,,Active,165574.88,,,79,,2023-12-23
423,132,1,11,20200904,,Active,21148.14,,,92,500.0,2020-10-08
424,132,9,41,20201007,,Active,110091.59,269174.69,,7,,2023-10-06
425,132,8,25,20230129,,Active,668159.58,,1091966.9,57,,2023-11-07
426,132,10,32,20230715,,Active,0.0,,,59,,2023-07-29
427,133,1,44,20230314,,Active,44810.05,,,72,500.0,2023-04-29
428,133,3,8,20160602,,Active,117496.53,,,96,,2020-12-23
429,133,2,12,20230505,,Active,5687.39,,,91,,2023-11-03
430,134,1,18,20190729,,Active,45863.99,,,5,500.0,2023-09-11
431,134,2,48,20200706,,Active,12350.96,,,97,,2023-08-06
432,135,1,44,20230418,,Active,24332.86,,,94,500.0,2023-07-06
433,135,9,14,20220904,,Active,116179.43,253883.85,,11,,2023-01-13
434,135,3,26,20200422,,Active,87991.4,,,37,,2020-10-06
435,136,1,33,20171101,,Active,23797.0,,,64,500.0,2023-01-16
436,136,7,36,20180624,,Active,16060.93,,33912.26,66,,2019-05-11
437,136,3,33,20230602,,Active,70581.6,,,81,,2023-08-11
438,136,8,23,20210927,,Active,588953.76,,691600.54,60,,2023-09-15
439,136,6,19,20220805,,Active,597.12,10000.0,,77,,2023-01-16
440,137,1,40,20230401,,Active,32400.58,,,7,500.0,2023-09-29
441,137,6,12,20220424,,Active,7438.98,15000.0,,29,,2023-10-08
442,138,1,47,20201111,,Active,32499.86,,,100,500.0,2023-02-10
443,138,7,32,20200620,,Active,2927.62,,14189.89,86,,2022-02-24
444,138,3,34,20220428,,Active,80144.1,,,55,,2022-06-09
445,138,2,39,20220831,,Active,33048.01,,,74,,2023-11-19
446,139,1,25,20210810,20230321.0,Closed,9445.5,,,43,500.0,2023-06-14
447,139,4,4,20210422,20221226.0,Closed,46434.24,,,41,,2022-11-18
448,139,2,7,20220401,,Active,13150.2,,,35,,2023-11-19
449,140,1,15,20190923,,Active,4849.88,,,28,500.0,2022-09-17
450,140,2,19,20190212,,Active,41973.84,,,77,,2020-08-12
451,140,9,41,20210902,,Active,19810.94,159310.67,,97,,2022-08-02
452,140,5,5,20190202,,Active,172713.46,,,4,,2022-12-09
453,141,1,14,20230210,20231217.0,Closed,38661.35,,,67,500.0,2023-07-10
454,141,4,26,20221030,,Active,109006.43,,,9,,2023-03-03
455,141,9,32,20171011,,Active,53335.36,237762.56,,49,,2019-07-28
456,142,1,26,20231219,,Active,31587.97,,,97,500.0,2023-12-24
457,142,5,15,20210501,20220307.0,Closed,56868.07,,,16,,2022-04-11
458,143,1,42,20230903,,Active,15278.07,,,74,500.0,2023-10-23
459,143,5,24,20230206,,Active,142931.38,,,32,,2023-05-13
460,143,10,5,20221111,,Active,0.0,,,23,,2023-04-18
461,144,1,3,20230328,,Active,28891.19,,,40,500.0,2023-06-13
462,144,2,12,20230613,20231220.0,Closed,38957.6,,,36,,2023-08-04
463,144,10,44,20211028,,Active,0.0,,,58,,2022-09-09
464,144,6,12,20210904,20230503.0,Closed,5014.74,10000.0,,32,,2023-11-06
465,145,1,10,20201211,,Active,40880.77,,,40,500.0,2021-05-07
466,145,5,29,20210202,20221026.0,Closed,177003.22,,,16,,2021-11-13
467,145,10,37,20211011,,Active,0.0,,,62,,2021-12-31
468,145,2,5,20220123,,Active,19737.07,,,98,,2023-04-11
469,146,1,42,20171110,,Active,48094.82,,,79,500.0,2018-07-20
470,146,9,9,20200221,,Active,3044.56,58765.75,,64,,2022-07-02
471,146,6,6,20200114,,Active,8053.0,15000.0,,91,,2022-09-07
472,147,1,47,20170811,,Active,49229.66,,,63,500.0,2021-12-14
473,147,3,6,20201124,,Active,84944.25,,,29,,2022-06-02
474,147,9,47,20231119,,Active,73483.16,221856.9,,36,,2023-12-22
475,148,1,21,20221208,,Active,48693.72,,,12,500.0,2023-06-16
476,148,3,31,20220825,,Active,79041.62,,,12,,2023-09-10
477,148,8,21,20220904,,Active,666963.48,,684235.79,89,,2023-07-17
478,149,1,14,20200617,,Active,38530.77,,,57,500.0,2021-05-13
479,149,8,7,20220103,,Active,641127.48,,896297.08,87,,2022-12-01
480,149,10,30,20220207,,Active,0.0,,,16,,2023-07-20
481,150,1,39,20161008,,Active,32821.01,,,12,500.0,2023-11-02
482,150,5,31,20170901,,Active,144541.24,,,1,,2019-05-13
483,151,1,37,20200115,,Active,32369.5,,,55,500.0,2022-10-24
484,151,9,12,20210217,,Active,35833.26,234139.93,,57,,2023-04-27
485,151,2,13,20200604,,Active,42400.59,,,1,,2022-07-21
486,151,10,1,20190819,,Active,0.0,,,29,,2023-03-02
487,152,1,28,20191210,,Active,48355.83,,,44,500.0,2021-05-15
488,152,9,43,20180126,,Active,37860.91,126879.19,,98,,2019-04-08
489,152,2,42,20220125,,Active,20789.11,,,94,,2022-10-02
490,152,5,42,20180505,,Active,61501.57,,,66,,2021-03-06
491,153,1,47,20220504,,Active,484.67,,,75,500.0,2022-09-22
492,153,6,26,20211108,,Active,3870.36,10000.0,,65,,2022-11-26
493,153,5,14,20211120,,Active,129986.3,,,61,,2023-04-14
494,154,1,31,20220221,,Active,14418.65,,,91,500.0,2022-07-15
495,154,9,1,20230606,,Active,23775.93,146630.39,,75,,2023-12-06
496,154,7,14,20220521,,Active,16796.1,,38625.93,3,,2023-08-25
497,155,1,24,20191120,,Active,48925.38,,,3,500.0,2022-10-11
498,155,3,27,20211130,,Active,28486.61,,,51,,2023-10-11
499,155,5,24,20191106,,Active,48467.59,,,94,,2020-04-26
500,155,10,37,20230420,,Active,0.0,,,36,,2023-08-23
501,155,8,42,20190426,,Active,496908.36,,515200.11,83,,2023-11-04
502,156,1,28,20230106,,Active,7619.53,,,55,500.0,2023-03-12
503,156,3,17,20220903,,Active,161782.05,,,63,,2023-09-22
504,156,6,36,20201228,,Active,141.0,1000.0,,20,,2022-09-04
505,157,1,10,20211220,,Active,3137.01,,,33,500.0,2022-12-21
506,157,10,50,20221111,,Active,0.0,,,92,,2023-09-18
507,157,2,18,20230323,,Active,37918.85,,,15,,2023-04-05
508,157,5,16,20210404,,Active,131393.28,,,77,,2022-10-13
509,158,1,41,20181122,,Active,43681.33,,,29,500.0,2023-04-29
510,158,8,33,20170621,,Active,485632.09,,812811.58,26,,2023-04-08
511,158,9,36,20210924,,Active,74419.07,181745.57,,66,,2023-05-14
512,158,6,34,20200418,,Active,13938.18,25000.0,,75,,2020-07-18
513,159,1,36,20230923,,Active,22425.85,,,93,500.0,2023-11-11
514,159,4,25,20181030,,Active,108165.85,,,45,,2019-04-22
515,159,7,32,20170311,,Active,4170.68,,11392.28,82,,2017-07-24
516,159,6,16,20181226,,Active,11056.65,25000.0,,62,,2022-08-11
517,160,1,8,20231217,,Active,18059.47,,,75,500.0,2023-12-19
518,160,9,17,20220629,,Active,26501.3,56266.4,,77,,2023-06-02
519,160,5,14,20220509,,Active,133711.93,,,38,,2022-11-14
520,161,1,10,20231217,20231221.0,Closed,19791.08,,,93,500.0,2023-12-19
521,161,7,35,20220720,,Active,15569.27,,34819.98,12,,2022-12-30
522,162,1,50,20230703,,Active,49048.5,,,69,500.0,2023-07-23
523,162,9,15,20190227,,Active,97403.06,290456.85,,90,,2023-08-13
524,162,8,39,20211206,,Active,269185.92,,275236.03,6,,2023-11-18
525,162,5,17,20210422,,Active,115669.12,,,56,,2023-04-02
526,163,1,32,20200330,20210528.0,Closed,10855.08,,,36,500.0,2020-11-13
527,163,5,17,20220420,20230101.0,Closed,85468.78,,,18,,2023-10-29
528,163,10,4,20211209,,Active,0.0,,,91,,2022-05-26
529,164,1,32,20230903,,Active,34676.81,,,25,500.0,2023-09-16
530,164,4,35,20180409,,Active,22626.63,,,36,,2018-05-10
531,164,6,27,20221120,,Active,429.88,1000.0,,97,,2023-01-24
532,165,1,16,20230227,,Active,1169.77,,,47,500.0,2023-07-20
533,165,5,30,20230121,,Active,37315.0,,,52,,2023-12-03
534,165,4,23,20230401,,Active,120284.25,,,61,,2023-07-19
535,166,1,44,20210707,20220430.0,Closed,7079.58,,,91,500.0,2021-08-28
536,166,8,45,20230423,,Active,346075.81,,426621.37,46,,2023-11-17
537,166,7,38,20220511,,Active,4722.52,,44288.45,80,,2022-11-26
538,166,2,28,20220204,,Active,45657.11,,,56,,2023-01-14
539,167,1,45,20230822,,Active,49447.31,,,3,500.0,2023-08-26
540,167,4,18,20190223,,Active,13894.41,,,79,,2020-08-19
541,167,6,48,20180423,20230511.0,Closed,7933.09,15000.0,,29,,2023-04-21
542,167,7,15,20180619,,Active,12924.91,,32331.19,37,,2018-10-22
543,168,1,46,20230606,,Active,19648.39,,,8,500.0,2023-12-04
544,168,7,41,20210107,,Active,20950.45,,37471.9,57,,2023-06-01
545,168,5,10,20230402,,Active,30750.27,,,90,,2023-05-29
546,168,9,44,20220405,,Active,50684.89,267563.5,,11,,2022-12-21
547,168,4,16,20191120,,Active,65426.74,,,31,,2022-10-20
548,169,1,48,20200430,,Active,38780.76,,,8,500.0,2021-05-08
549,169,2,27,20191214,,Active,23865.07,,,79,,2021-12-28
550,169,4,28,20191129,,Active,178678.44,,,89,,2021-01-15
551,169,5,45,20220806,,Active,171420.71,,,5,,2023-10-15
552,169,10,7,20190726,,Active,0.0,,,33,,2023-08-30
553,170,1,8,20191109,,Active,33906.85,,,56,500.0,2022-08-07
554,170,10,5,20220711,,Active,0.0,,,20,,2023-10-18
555,170,8,1,20190522,,Active,802425.71,,1085796.52,7,,2019-12-28
556,171,1,23,20230516,,Active,18360.81,,,73,500.0,2023-11-16
557,171,3,43,20200513,,Active,117498.92,,,21,,2023-11-10
558,172,1,12,20200604,,Active,21862.87,,,28,500.0,2021-02-10
559,172,6,35,20200731,,Active,212.6,1000.0,,79,,2022-09-12
560,172,10,50,20231020,,Active,0.0,,,11,,2023-10-24
561,172,4,37,20200316,,Active,160537.62,,,74,,2021-10-12
562,173,1,14,20210117,,Active,30024.87,,,7,500.0,2022-12-15
563,173,3,28,20210313,,Active,16748.14,,,75,,2023-04-16
564,173,9,23,20231001,,Active,66955.65,278040.87,,95,,2023-10-20
565,174,1,14,20210610,20230509.0,Closed,41990.0,,,53,500.0,2022-02-12
566,174,8,9,20220602,,Active,451409.79,,850790.05,67,,2023-02-07
567,174,7,33,20210314,,Active,12022.15,,18107.12,83,,2023-05-21
568,174,9,2,20210324,,Active,15578.81,163344.41,,88,,2022-02-09
569,175,1,35,20170125,20180725.0,Closed,15767.1,,,57,500.0,2018-08-12
570,175,5,38,20220124,,Active,161264.74,,,78,,2022-07-11
571,175,4,26,20230108,,Active,177870.63,,,18,,2023-07-05
572,176,1,19,20181108,,Active,9435.97,,,8,500.0,2020-12-02
573,176,5,23,20220124,,Active,15868.82,,,7,,2023-04-03
574,176,2,36,20210323,,Active,43231.89,,,25,,2023-10-03
575,177,1,47,20191201,,Active,13207.42,,,70,500.0,2020-07-12
576,177,3,37,20221208,,Active,199764.92,,,54,,2023-09-21
577,177,4,36,20230910,,Active,123038.74,,,9,,2023-10-29
578,177,7,39,20180901,,Active,14975.71,,17231.99,31,,2021-05-21
579,178,1,40,20200127,,Active,23006.88,,,99,500.0,2021-01-15
580,178,8,4,20220324,,Active,633355.39,,699579.63,88,,2023-01-23
581,178,7,34,20221025,,Active,7643.78,,16406.95,61,,2023-09-24
582,179,1,47,20180404,,Active,11329.43,,,7,500.0,2020-10-11
583,179,8,42,20210906,,Active,298176.46,,592496.78,40,,2021-11-16
584,180,1,9,20230805,,Active,42967.19,,,100,500.0,2023-11-03
585,180,8,4,20220905,,Active,870351.14,,925761.24,54,,2022-10-08
586,180,3,25,20180923,,Active,75619.97,,,56,,2019-11-05
587,181,1,24,20150710,,Active,41737.9,,,83,500.0,2022-06-18
588,181,7,35,20200807,,Active,9314.74,,25599.55,74,,2022-09-06
589,181,2,37,20180327,,Active,40240.87,,,90,,2019-06-13
590,181,4,39,20191212,,Active,117143.86,,,40,,2021-07-10
591,182,1,38,20220908,,Active,28390.83,,,6,500.0,2023-04-03
592,182,5,10,20211029,,Active,65795.68,,,11,,2023-09-07
593,182,9,25,20220625,,Active,68476.8,241744.78,,3,,2023-01-17
594,183,1,18,20221114,,Active,45335.28,,,64,500.0,2023-11-16
595,183,2,20,20190513,20210914.0,Closed,38234.33,,,24,,2023-06-10
596,183,4,11,20220106,,Active,130810.74,,,11,,2022-06-07
597,184,1,49,20180929,,Active,32436.94,,,87,500.0,2020-05-26
598,184,2,13,20231203,,Active,24299.58,,,81,,2023-12-22
599,185,1,35,20180724,20230204.0,Closed,45321.54,,,32,500.0,2019-01-26
600,185,3,11,20210522,,Active,53371.63,,,32,,2021-06-19
601,185,5,1,20231106,,Active,184352.64,,,27,,2023-12-22
602,185,8,12,20210720,,Active,247670.18,,416867.74,66,,2023-04-17
603,185,10,41,20220628,,Active,0.0,,,20,,2023-07-05
604,186,1,26,20180725,,Active,45376.64,,,53,500.0,2023-02-04
605,186,8,22,20220813,,Active,191010.28,,234072.41,71,,2023-05-24
606,186,7,36,20200502,20210824.0,Closed,2808.15,,7232.93,74,,2023-09-23
607,186,5,45,20161122,,Active,184228.3,,,97,,2017-02-07
608,187,1,4,20181113,,Active,18686.12,,,12,500.0,2021-08-08
609,187,3,44,20200409,,Active,54642.2,,,70,,2023-01-05
610,187,7,30,20230422,,Active,33864.03,,38585.09,70,,2023-09-18
611,188,1,46,20220404,,Active,22759.3,,,36,500.0,2023-06-14
612,188,2,7,20211231,,Active,36227.05,,,37,,2023-01-12
613,189,1,8,20220424,,Active,42161.51,,,38,500.0,2023-07-19
614,189,10,27,20191126,,Active,0.0,,,12,,2023-07-12
615,189,3,22,20210115,,Active,131905.49,,,33,,2023-07-20
616,189,4,1,20190330,,Active,19547.44,,,53,,2020-05-30
617,190,1,19,20221111,,Active,27708.91,,,41,500.0,2023-04-01
618,190,8,44,20201027,,Active,399892.48,,434943.94,52,,2022-05-16
619,190,4,32,20201209,,Active,186301.0,,,55,,2021-04-24
620,190,5,23,20210125,,Active,121293.61,,,80,,2022-01-10
621,190,10,11,20230121,,Active,0.0,,,85,,2023-03-07
622,191,1,7,20211031,,Active,40125.24,,,55,500.0,2022-11-13
623,191,6,18,20200512,,Active,3003.29,10000.0,,66,,2022-08-19
624,191,4,7,20221112,,Active,123166.75,,,68,,2022-12-30
625,192,1,15,20190410,,Active,27478.49,,,52,500.0,2022-08-28
626,192,3,4,20200606,,Active,67695.17,,,85,,2022-09-23
627,192,6,43,20181113,,Active,351.34,2500.0,,47,,2023-04-15
628,192,5,44,20220120,,Active,40732.58,,,26,,2022-06-18
629,193,1,11,20220105,,Active,44845.13,,,63,500.0,2022-04-30
630,193,3,20,20171227,,Active,95489.44,,,40,,2021-01-31
631,193,10,37,20170106,,Active,0.0,,,25,,2018-03-09
632,194,1,48,20230314,,Active,44455.4,,,15,500.0,2023-07-07
633,194,4,40,20230207,,Active,76672.48,,,90,,2023-04-12
634,194,5,11,20211215,,Active,82055.87,,,22,,2022-03-31
635,195,1,18,20190403,,Active,26181.14,,,85,500.0,2021-05-03
636,195,10,14,20180528,,Active,0.0,,,82,,2020-12-10
637,195,7,32,20190529,,Active,12344.95,,19134.02,39,,2020-08-16
638,196,1,29,20210224,,Active,13766.08,,,25,500.0,2022-11-06
639,196,9,7,20230214,,Active,27611.6,87870.55,,96,,2023-07-29
640,197,1,4,20150901,,Active,29529.55,,,50,500.0,2019-11-18
641,197,8,17,20180727,,Active,939598.02,,1098210.84,20,,2021-01-15
642,197,7,21,20200529,,Active,1155.6,,8884.84,34,,2020-11-11
643,198,1,9,20180501,,Active,18519.57,,,66,500.0,2020-11-07
644,198,3,36,20211212,,Active,48141.86,,,33,,2023-07-03
645,198,4,50,20231027,20231114.0,Closed,192597.34,,,12,,2023-11-13
646,199,1,20,20220318,,Active,5953.46,,,42,500.0,2023-09-14
647,199,2,45,20160720,,Active,12347.73,,,45,,2021-06-09
648,199,8,25,20160929,,Active,196549.15,,220070.46,79,,2019-02-07
649,199,4,44,20191118,,Active,87640.62,,,14,,2020-02-22
650,200,1,13,20220714,,Active,23754.33,,,61,500.0,2023-03-22
651,200,6,47,20180621,,Active,2836.35,15000.0,,80,,2022-07-31
652,200,3,41,20181111,,Active,54158.81,,,63,,2023-05-02
653,201,1,31,20200509,,Active,28734.9,,,83,500.0,2020-08-04
654,201,2,23,20210823,,Active,47857.05,,,14,,2023-06-20
655,201,10,23,20220422,,Active,0.0,,,13,,2023-06-09
656,202,1,32,20210422,,Active,9552.27,,,28,500.0,2021-12-07
657,202,7,12,20220806,,Active,5290.55,,6632.71,77,,2023-01-24
658,202,10,47,20221201,,Active,0.0,,,10,,2022-12-05
659,203,1,34,20211119,,Active,44750.28,,,9,500.0,2023-06-25
660,203,10,35,20220506,,Active,0.0,,,40,,2023-08-22
661,203,2,46,20211213,,Active,42894.01,,,22,,2023-02-20
662,203,6,39,20211028,,Active,15494.06,25000.0,,78,,2023-07-03
663,204,1,25,20221230,,Active,36200.79,,,36,500.0,2023-09-07
664,204,2,2,20230530,,Active,260.0,,,85,,2023-06-26
665,205,1,8,20220203,,Active,35689.02,,,87,500.0,2023-09-03
666,205,2,6,20180131,,Active,2474.15,,,66,,2021-10-10
667,206,1,25,20220406,20220718.0,Closed,24699.73,,,31,500.0,2023-06-04
668,206,5,30,20190823,,Active,28603.17,,,24,,2021-07-05
669,206,2,15,20220906,,Active,39130.18,,,55,,2023-11-24
670,207,1,42,20200131,,Active,7392.46,,,50,500.0,2021-04-08
671,207,7,30,20211007,,Active,2760.55,,19937.77,30,,2021-11-12
672,207,2,10,20191204,,Active,16435.82,,,22,,2020-01-26
673,207,4,24,20200603,,Active,165055.3,,,34,,2021-07-21
674,208,1,37,20210913,,Active,48073.03,,,60,500.0,2022-02-15
675,208,2,24,20231115,,Active,38466.49,,,13,,2023-11-21
676,208,7,38,20230212,,Active,25890.24,,34636.58,56,,2023-03-01
677,209,1,46,20230403,,Active,41216.04,,,4,500.0,2023-10-07
678,209,8,30,20230608,,Active,591972.95,,822152.71,33,,2023-08-15
679,209,2,6,20201222,,Active,35062.78,,,34,,2022-02-11
680,210,1,5,20201003,,Active,4647.28,,,78,500.0,2021-09-28
681,210,5,13,20220808,,Active,18714.64,,,56,,2023-06-18
682,210,3,4,20180223,,Active,62783.66,,,83,,2022-04-05
683,210,8,19,20181128,,Active,239900.27,,356390.48,23,,2023-08-18
684,211,1,37,20210619,,Active,37648.49,,,85,500.0,2022-04-10
685,211,2,17,20200531,,Active,9548.03,,,27,,2021-11-01
686,211,8,13,20210321,,Active,621649.54,,662499.15,69,,2023-02-22
687,212,1,11,20230223,,Active,28158.39,,,20,500.0,2023-05-14
688,212,7,32,20160523,,Active,10930.95,,33843.57,42,,2016-10-18
689,212,6,30,20220420,,Active,2179.35,5000.0,,46,,2022-12-21
690,212,4,11,20180125,,Active,63622.24,,,66,,2018-04-11
691,213,1,32,20211207,,Active,9488.05,,,53,500.0,2023-05-21
692,213,10,50,20220611,,Active,0.0,,,59,,2023-08-12
693,213,7,11,20210717,20230405.0,Closed,883.69,,8612.8,17,,2022-02-11
694,213,5,42,20221123,,Active,49832.33,,,98,,2023-04-02
695,214,1,17,20230101,,Active,34046.14,,,23,500.0,2023-04-09
696,214,10,19,20201201,20211227.0,Closed,0.0,,,95,,2021-12-10
697,214,9,44,20230508,,Active,43003.94,256131.55,,100,,2023-08-03
698,214,4,30,20230504,,Active,151149.98,,,37,,2023-09-20
699,214,3,41,20220827,,Active,105749.14,,,30,,2023-11-24
700,215,1,24,20220524,,Active,18164.66,,,37,500.0,2022-07-29
701,215,10,40,20201229,,Active,0.0,,,25,,2021-03-12
702,215,5,49,20231118,,Active,138160.5,,,44,,2023-12-16
703,215,6,32,20210718,,Active,246.38,1000.0,,26,,2023-04-12
704,216,1,28,20210728,,Active,1160.47,,,69,500.0,2021-11-16
705,216,6,46,20190309,,Active,9888.8,25000.0,,95,,2021-08-27
706,216,8,7,20221211,,Active,729954.84,,1172123.67,46,,2023-05-22
707,216,5,7,20221110,,Active,64857.16,,,3,,2023-05-05
708,217,1,11,20190622,,Active,40980.71,,,23,500.0,2021-03-05
709,217,3,14,20190409,,Active,143432.53,,,75,,2021-08-05
710,217,2,12,20180918,,Active,18233.08,,,13,,2022-06-18
711,218,1,17,20230317,,Active,27818.8,,,13,500.0,2023-12-17
712,218,8,15,20220506,,Active,189032.76,,326565.14,81,,2023-08-13
713,218,5,48,20220813,,Active,149020.22,,,17,,2023-05-25
714,218,3,13,20200207,,Active,53552.31,,,61,,2022-01-11
715,219,1,40,20220402,,Active,6319.35,,,51,500.0,2022-09-29
716,219,2,32,20220217,,Active,43107.43,,,71,,2022-03-26
717,220,1,49,20230409,,Active,31979.47,,,78,500.0,2023-06-11
718,220,2,35,20230625,,Active,9012.71,,,39,,2023-11-14
719,220,3,46,20230928,,Active,181367.44,,,88,,2023-12-20
720,221,1,44,20230726,,Active,20784.6,,,6,500.0,2023-09-30
721,221,7,37,20230413,,Active,28254.39,,37276.94,91,,2023-07-30
722,221,10,3,20221125,,Active,0.0,,,44,,2023-05-29
723,222,1,7,20220225,,Active,35189.87,,,46,500.0,2023-03-03
724,222,9,36,20220330,,Active,30567.25,134636.6,,94,,2023-03-23
725,222,5,11,20230919,,Active,128129.33,,,81,,2023-11-10
726,223,1,44,20191023,,Active,14280.71,,,75,500.0,2021-09-29
727,223,4,49,20170114,,Active,124884.25,,,79,,2019-08-26
728,223,5,6,20210627,,Active,102257.02,,,77,,2023-01-07
729,224,1,37,20180526,,Active,24822.62,,,51,500.0,2020-11-05
730,224,2,14,20220808,,Active,30374.49,,,86,,2023-02-08
731,224,9,42,20180207,,Active,21942.08,77058.82,,16,,2023-09-03
732,224,7,44,20170704,,Active,11047.72,,33244.86,59,,2023-12-28
733,225,1,39,20210619,,Active,33006.01,,,90,500.0,2021-06-30
734,225,3,19,20231105,,Active,8187.26,,,12,,2023-12-28
735,225,4,21,20230310,,Active,23502.63,,,67,,2023-10-08
736,226,1,31,20170519,,Active,10214.74,,,5,500.0,2023-12-16
737,226,5,38,20180206,,Active,155260.66,,,78,,2021-12-08
738,226,9,35,20180712,,Active,72910.4,290698.25,,48,,2022-04-17
739,226,3,18,20201110,,Active,166832.61,,,28,,2023-08-12
740,227,1,46,20230402,,Active,3444.67,,,86,500.0,2023-10-30
741,227,8,6,20191002,,Active,503064.13,,554531.33,40,,2020-04-11
742,228,1,47,20190404,,Active,46750.33,,,47,500.0,2020-08-13
743,228,6,6,20220807,,Active,2621.68,5000.0,,3,,2023-10-26
744,228,9,3,20200906,,Active,5302.83,159736.85,,27,,2023-11-25
745,228,3,50,20230718,,Active,199659.21,,,19,,2023-08-29
746,229,1,38,20230203,,Active,31518.92,,,98,500.0,2023-03-05
747,229,8,13,20210527,,Active,417841.66,,583044.14,43,,2022-06-21
748,229,2,17,20191004,,Active,15039.71,,,21,,2020-07-08
749,230,1,11,20180827,,Active,38480.14,,,95,500.0,2023-04-14
750,230,6,36,20200305,,Active,2475.2,5000.0,,56,,2023-12-10
751,231,1,49,20160828,,Active,38087.25,,,80,500.0,2017-05-13
752,231,4,3,20181115,,Active,22389.78,,,88,,2021-06-20
753,232,1,48,20190717,,Active,48207.18,,,14,500.0,2022-03-30
